code_reg	code_dept	code_zoneempl	code_comm	code_post	0	1	commune	pop11	naissances2011	deces2011
11	77	1108	77026	77560	3.42081	48.60222	Beauchery-Saint-Martin	411	5	1
11	77	1107	77027	77890	2.49203	48.14077	Beaumont-du-Gâtinais	1159	12	17
11	77	1103	77028	77120	3.09612	48.76117	Beautheil	724	7	2
11	77	1105	77029	77390	2.86359	48.64202	Beauvoir	194	6	1
11	77	1103	77030	77510	3.32402	48.84169	Bellot	799	9	7
11	77	1105	77031	77540	2.92952	48.67529	Bernay-Vilbert	843	3	5
11	77	1103	77032	77320	3.24596	48.70721	Beton-Bazoches	812	14	7
11	77	1108	77033	77970	3.24025	48.66681	Bezalles	236	5	1
11	77	1105	77034	77115	2.79501	48.5602	Blandy	735	7	7
11	77	1106	77035	77940	3.01198	48.24494	Blennes	566	6	4
11	77	1103	77036	77970	3.22623	48.67557	Boisdon	97	1	1
11	77	1105	77037	77590	2.7016	48.47604	Bois-le-Roi	5649	53	40
11	77	1105	77038	77350	2.61464	48.52349	Boissettes	463	3	4
11	77	1105	77039	77350	2.58951	48.53391	Boissise-la-Bertrand	1068	7	41
11	77	1105	77040	77310	2.56992	48.51198	Boissise-le-Roi	3616	42	32
11	77	1105	77041	77760	2.49277	48.31188	Boissy-aux-Cailles	311	4	2
11	77	1103	77042	77169	3.13705	48.82538	Boissy-le-Châtel	3110	37	25
11	77	1104	77043	77750	3.26188	48.89659	Boitron	396	5	2
11	77	1105	77044	77720	2.86764	48.56784	Bombon	860	11	7
11	77	1107	77045	77570	2.66712	48.199	Bougligny	720	5	4
11	77	1105	77046	77760	2.45112	48.26145	Boulancourt	370	5	2
11	77	1104	77047	77580	2.90788	48.87907	Bouleurs	1453	16	10
11	77	1105	77048	77780	2.7017	48.33526	Bourron-Marlotte	2683	23	34
11	77	1104	77049	77470	2.92925	48.9128	Boutigny	878	5	2
11	77	1107	77050	77620	2.82814	48.14908	Bransles	519	2	6
11	77	1108	77051	77480	3.2439	48.4146	Bray-sur-Seine	2427	32	54
11	77	1105	77052	77720	2.87973	48.5575	Bréau	346	3	1
11	77	1117	77053	77170	2.61406	48.69205	Brie-Comte-Robert	16075	255	116
11	77	1106	77054	77940	3.02363	48.33894	La Brosse-Montceaux	727	9	3
11	77	1101	77055	77177	2.6399	48.89016	Brou-sur-Chantereine	4324	73	23
11	77	1105	77056	77760	2.52555	48.23307	Burcy	152	2	0
11	77	1104	77057	77750	3.23747	48.92664	Bussières	461	14	2
11	77	1102	77058	77600	2.7225	48.83083	Bussy-Saint-Georges	25135	434	59
11	77	1102	77059	77600	2.679	48.84625	Bussy-Saint-Martin	726	8	7
11	77	1105	77060	77760	2.45367	48.28691	Buthiers	756	15	7
11	77	1106	77061	77130	2.99079	48.36404	Cannes-Écluse	2540	29	30
11	77	56	77062	77400	2.6994	48.90422	Carnetin	488	4	2
11	77	1102	77063	77515	2.97175	48.7965	La Celle-sur-Morin	1269	15	6
11	77	1105	77065	77930	2.52531	48.45999	Cély	1226	7	5
11	77	1108	77066	77320	3.34597	48.70478	Cerneux	311	5	2
11	77	1105	77067	77240	2.59524	48.56473	Cesson	9092	100	30
11	77	1105	77068	77520	3.13884	48.50731	Cessoy-en-Montois	214	0	4
11	77	1105	77069	77930	2.61165	48.46977	Chailly-en-Bière	1974	21	17
11	77	1103	77070	77120	3.13373	48.79241	Chailly-en-Brie	1443	16	6
11	77	1107	77071	77460	2.8142	48.1911	Chaintreaux	917	10	5
11	77	1108	77072	77171	3.44638	48.54976	Chalautre-la-Grande	698	8	8
11	77	1108	77073	77160	3.31527	48.52732	Chalautre-la-Petite	579	5	5
11	77	1101	77075	77144	2.77324	48.89526	Chalifert	1234	12	5
11	77	1108	77076	77650	3.25644	48.49016	Chalmaison	745	9	6
11	77	1104	77077	77910	2.89422	48.99854	Chambry	920	12	6
11	77	1104	77078	77260	3.14218	48.98518	Chamigny	1300	22	6
11	77	1105	77079	77430	2.80793	48.40936	Champagne-sur-Seine	6499	97	42
11	77	1103	77080	77560	3.27677	48.67092	Champcenest	147	5	4
11	77	1105	77081	77390	2.73123	48.62221	Champdeuil	662	13	1
11	77	1105	77082	77720	2.81118	48.59198	Champeaux	810	10	5
11	77	1102	77083	77420	2.5961	48.84833	Champs-sur-Marne	24499	390	89
11	77	1104	77084	77660	3.02513	48.96635	Changis-sur-Marne	1084	7	4
11	77	1102	77085	77600	2.74039	48.85778	Chanteloup-en-Brie	2403	46	22
11	77	1105	77086	77720	2.86287	48.53067	La Chapelle-Gauthier	1491	15	9
11	77	1105	77087	77540	2.99242	48.65145	La Chapelle-Iger	157	4	0
11	77	1105	77088	77760	2.5667	48.31595	La Chapelle-la-Reine	2567	33	22
11	77	1105	77089	77370	2.96076	48.50592	La Chapelle-Rablais	962	9	3
11	77	1108	77090	77160	3.1799	48.55775	La Chapelle-Saint-Sulpice	220	1	0
11	77	1117	77091	77610	2.83655	48.74359	Les Chapelles-Bourbon	413	6	0
11	77	1103	77093	77320	3.38272	48.77744	La Chapelle-Moutils	412	1	1
11	77	56	77094	77410	2.77901	48.95091	Charmentray	266	3	1
11	77	56	77095	77410	2.756	48.96978	Charny	1225	9	4
11	77	1105	77096	77590	2.71362	48.49427	Chartrettes	2573	32	33
11	77	1103	77097	77320	3.26256	48.75137	Chartronges	285	4	0
11	77	1105	77098	77370	3.10857	48.58309	Châteaubleau	338	3	2
11	77	1107	77099	77570	2.69971	48.14837	Château-Landon	3125	34	53
11	77	1105	77100	77820	2.80339	48.50161	Le Châtelet-en-Brie	4413	41	39
11	77	1106	77101	77126	3.09453	48.41994	Châtenay-sur-Seine	955	11	7
11	77	1107	77102	77167	2.62712	48.23088	Châtenoy	155	2	2
11	77	1105	77103	77820	2.82685	48.53774	Châtillon-la-Borde	217	1	2
11	77	1117	77104	77610	2.81584	48.71276	Châtres	593	7	1
11	77	1103	77106	77169	3.181	48.82188	Chauffry	1021	12	1
11	77	1105	77107	77390	2.84491	48.66715	Chaumes-en-Brie	3045	33	24
11	77	1101	77108	77500	2.59686	48.88396	Chelles	52817	903	310
11	77	1108	77109	77160	3.19219	48.62211	Chenoise	1289	17	6
11	77	1107	77110	77570	2.65274	48.16503	Chenou	313	1	3
11	77	1102	77111	77700	2.7704	48.87233	Chessy	4355	99	18
11	77	1107	77112	77760	2.60246	48.24598	Chevrainvilliers	223	3	5
11	77	1103	77113	77320	3.19578	48.73368	Chevru	1081	19	2
11	77	1117	77114	77173	2.6768	48.72282	Chevry-Cossigny	3897	40	22
11	77	1107	77115	77710	2.96038	48.24861	Chevry-en-Sereine	507	6	4
11	77	1103	77116	77320	3.21324	48.76499	Choisy-en-Brie	1356	25	5
11	77	1104	77117	77730	3.24584	48.96089	Citry	808	12	7
11	77	56	77118	77410	2.67523	48.94297	Claye-Souilly	11122	124	76
11	77	1105	77119	77370	3.01424	48.60353	Clos-Fontaine	265	4	0
11	77	1104	77120	77440	3.10665	49.01841	Cocherel	614	12	2
11	77	1102	77121	77090	2.67745	48.82734	Collégien	3099	38	11
11	77	1117	77122	77380	2.57517	48.65791	Combs-la-Ville	21908	369	102
11	77	56	77123	77290	2.65611	48.98923	Compans	723	10	1
11	77	1102	77124	77600	2.71923	48.85757	Conches-sur-Gondoire	1735	13	16
11	77	1104	77125	77450	2.8364	48.89859	Condé-Sainte-Libiaire	1416	14	12
11	77	1104	77126	77440	2.97848	49.01253	Congis-sur-Thérouanne	1765	21	15
11	77	1117	77127	77170	2.70839	48.67829	Coubert	1962	35	23
11	77	1104	77128	77860	2.86534	48.88167	Couilly-Pont-aux-Dames	2155	15	26
11	77	1104	77129	77840	3.12815	49.07775	Coulombs-en-Valois	625	3	5
11	77	1104	77130	77580	2.92943	48.89191	Coulommes	409	6	1
11	77	1103	77131	77120	3.09124	48.8123	Coulommiers	14622	250	152
11	77	1102	77132	77700	2.79349	48.88555	Coupvray	2656	21	9
11	77	1106	77133	77126	3.05294	48.41256	Courcelles-en-Bassée	234	3	4
11	77	1108	77134	77560	3.28983	48.64252	Courchamp	153	3	2
11	77	1105	77135	77540	2.95364	48.64316	Courpalay	1413	23	10
11	77	1117	77136	77390	2.74755	48.67995	Courquetaine	201	1	0
11	77	1103	77137	77560	3.2907	48.70306	Courtacon	215	1	3
11	77	1105	77138	77390	2.89624	48.65808	Courtomer	535	8	6
11	77	56	77139	77181	2.60299	48.91673	Courtry	6280	83	15
11	77	1105	77140	77154	2.99728	48.47294	Coutençon	289	2	2
11	77	1102	77141	77580	2.8481	48.85331	Coutevroult	996	16	6
11	77	1102	77142	77580	2.93331	48.85674	Crécy-la-Chapelle	4250	68	37
11	77	1104	77143	77124	2.87369	48.97766	Crégy-lès-Meaux	4339	67	12
11	77	1117	77144	77610	2.90716	48.75605	Crèvecoeur-en-Brie	303	1	1
11	77	1105	77145	77390	2.7447	48.60326	Crisenoy	624	5	3
11	77	1102	77146	77183	2.65548	48.81671	Croissy-Beaubourg	1988	15	9
11	77	1105	77147	77370	3.07094	48.59449	La Croix-en-Brie	669	8	4
11	77	1104	77148	77840	3.07965	49.08675	Crouy-sur-Ourcq	1745	24	22
11	77	1108	77149	77160	3.17912	48.58931	Cucharmoy	237	2	2
11	77	56	77150	77165	2.77789	49.01979	Cuisy	439	5	4
11	77	1103	77151	77320	3.16528	48.71374	Dagny	337	5	1
11	77	1105	77152	77190	2.62854	48.51383	Dammarie-les-Lys	20661	363	132
11	77	56	77153	77230	2.67926	49.05417	Dammartin-en-Goële	8258	121	45
11	77	1102	77154	77163	2.9034	48.80838	Dammartin-sur-Tigeaux	913	16	4
11	77	1101	77155	77400	2.74598	48.89436	Dampmart	3179	32	37
11	77	1107	77156	77140	2.72843	48.27704	Darvault	818	6	7
11	77	1104	77157	77440	3.16433	49.03578	Dhuisy	281	2	4
11	77	1106	77158	77940	3.00508	48.29141	Diant	196	3	4
11	77	1105	77159	77520	3.11826	48.47784	Donnemarie-Dontilly	2838	44	23
11	77	1105	77161	77130	2.88922	48.31342	Dormelles	862	7	15
11	77	1103	77162	77510	3.16867	48.87419	Doue	1009	19	6
11	77	56	77163	77139	2.88351	49.0618	Douy-la-Ramée	301	4	0
11	77	1105	77164	77830	2.9296	48.46372	Échouboulains	505	6	3
11	77	1105	77165	77820	2.87553	48.49567	Les Écrennes	608	11	3
11	77	1105	77166	77250	2.83111	48.35794	Écuelles	2443	18	15
11	77	1106	77167	77126	3.12418	48.43971	Égligny	311	5	2
11	77	1107	77168	77620	2.88437	48.18213	Égreville	2182	19	13
11	77	1102	77169	77184	2.60897	48.81978	Émerainville	7253	124	40
11	77	1105	77170	77250	2.79305	48.33162	Épisy	527	3	2
11	77	1102	77171	77450	2.81239	48.90056	Esbly	5882	80	31
11	77	1106	77172	77940	2.96916	48.34295	Esmans	889	11	6
11	77	1104	77173	77139	2.93052	49.04209	Étrépilly	848	13	5
11	77	1108	77174	77157	3.26384	48.46029	Everly	592	9	5
11	77	1117	77175	77166	2.63969	48.6536	Évry-Grégy-sur-Yerre	2485	35	10
11	77	1103	77176	77515	3.00022	48.77837	Faremoutiers	2465	27	14
11	77	1117	77177	77220	2.768	48.78032	Favières	1101	19	2
11	77	1107	77178	77167	2.66412	48.22769	Faÿ-lès-Nemours	486	4	1
11	77	1105	77179	77133	2.80348	48.46519	Féricy	582	5	4
11	77	1117	77180	77150	2.63894	48.7336	Férolles-Attilly	1135	11	3
11	77	1102	77181	77164	2.70761	48.82004	Ferrières-en-Brie	2243	27	8
11	77	1103	77182	77320	3.30423	48.78818	La Ferté-Gaucher	4557	79	74
11	77	1104	77183	77260	3.12762	48.95402	La Ferté-sous-Jouarre	9222	126	74
11	77	1106	77184	77940	2.91701	48.30957	Flagy	645	8	3
11	77	1105	77185	77930	2.54054	48.44521	Fleury-en-Bière	639	6	8
11	77	1105	77186	77300	2.68031	48.40669	Fontainebleau	14708	177	132
11	77	1108	77187	77480	3.39431	48.41203	Fontaine-Fourches	595	9	4
11	77	1105	77188	77590	2.76706	48.48424	Fontaine-le-Port	939	15	4
11	77	1105	77190	77370	3.00687	48.52176	Fontains	253	0	1
11	77	1105	77191	77370	2.92731	48.53245	Fontenailles	1062	18	5
11	77	1117	77192	77610	2.86231	48.69797	Fontenay-Trésigny	5218	49	35
11	77	56	77193	77165	2.84961	49.05359	Forfry	271	3	0
11	77	1106	77194	77130	2.94877	48.42191	Forges	413	8	1
11	77	1105	77195	77390	2.76526	48.58742	Fouju	562	11	3
11	77	56	77196	77410	2.73979	48.94181	Fresnes-sur-Marne	657	7	8
11	77	1103	77197	77320	3.20261	48.70636	Frétoy	155	5	0
11	77	1105	77198	77760	2.50835	48.25351	Fromont	212	0	1
11	77	1104	77199	77470	2.94067	48.93914	Fublaines	1167	8	2
11	77	1107	77200	77890	2.5598	48.23399	Garentreville	103	1	0
11	77	1105	77201	77370	3.02021	48.62679	Gastins	684	11	3
11	77	1105	77202	77690	2.75297	48.31503	La Genevraye	622	7	3
11	77	1104	77203	77910	2.95833	48.98595	Germigny-l'Évêque	1357	14	6
11	77	1104	77204	77840	3.16141	49.0644	Germigny-sous-Coulombs	203	2	1
11	77	56	77205	77165	2.84317	49.0359	Gesvres-le-Chapitre	165	4	0
11	77	1103	77206	77120	3.03326	48.85304	Giremoutiers	146	0	0
11	77	1107	77207	77890	2.53342	48.16269	Gironville	170	0	0
11	77	1108	77208	77114	3.29681	48.47604	Gouaix	1446	25	17
11	77	1102	77209	77400	2.69464	48.85847	Gouvernes	1101	17	9
11	77	1106	77210	77130	2.89832	48.39175	La Grande-Paroisse	2610	18	21
11	77	1105	77211	77720	2.97582	48.58232	Grandpuits-Bailly-Carrois	1007	9	5
11	77	1106	77212	77118	3.12493	48.3883	Gravon	145	0	1
11	77	56	77214	77410	2.6644	48.96501	Gressy	902	12	8
11	77	1117	77215	77220	2.72624	48.74953	Gretz-Armainvilliers	8066	150	46
11	77	1107	77216	77880	2.67742	48.30712	Grez-sur-Loing	1424	8	6
11	77	1117	77217	77166	2.67647	48.68445	Grisy-Suisnes	2395	30	9
11	77	1108	77218	77480	3.31754	48.43925	Grisy-sur-Seine	100	1	3
11	77	1102	77219	77580	2.95161	48.81875	Guérard	2250	24	9
11	77	1107	77220	77760	2.55772	48.25972	Guercheville	284	3	2
11	77	1102	77221	77600	2.71247	48.85142	Guermantes	1217	14	6
11	77	1105	77222	77390	2.80042	48.63582	Guignes	3364	52	23
11	77	1105	77223	77520	3.08091	48.48447	Gurcy-le-Châtel	581	8	4
11	77	1117	77224	77515	2.96359	48.76654	Hautefeuille	315	4	1
11	77	1104	77225	77580	3.00569	48.88413	La Haute-Maison	363	6	1
11	77	1105	77226	77850	2.78942	48.44183	Héricy	2538	26	31
11	77	1108	77227	77114	3.34599	48.4861	Hermé	624	8	3
11	77	1104	77228	77510	3.3119	48.9036	Hondevilliers	240	6	1
11	77	1117	77229	77610	2.86795	48.75619	La Houssaye-en-Brie	1618	15	9
11	77	1107	77230	77890	2.54177	48.20629	Ichy	173	4	0
11	77	1104	77231	77440	3.01255	48.99774	Isles-les-Meldeuses	776	15	3
11	77	1102	77232	77450	2.83057	48.91706	Isles-lès-Villenoy	911	9	5
11	77	56	77233	77165	2.79089	48.99624	Iverny	585	5	1
11	77	56	77234	77450	2.7566	48.91447	Jablines	650	10	1
11	77	1104	77235	77440	3.07456	48.98706	Jaignes	291	1	3
11	77	1108	77236	77480	3.27635	48.41448	Jaulnes	357	6	4
11	77	1102	77237	77600	2.76323	48.8311	Jossigny	632	6	7
11	77	1104	77238	77640	3.11281	48.90254	Jouarre	4184	55	82
11	77	1105	77239	77970	3.13507	48.66428	Jouy-le-Châtel	1469	22	7
11	77	1103	77240	77320	3.27252	48.7955	Jouy-sur-Morin	2171	33	15
11	77	56	77241	77230	2.70583	49.02161	Juilly	2189	29	8
11	77	1108	77242	77650	3.22667	48.49401	Jutigny	560	5	3
11	77	1102	77243	77400	2.70978	48.87307	Lagny-sur-Marne	20306	297	134
11	77	1107	77244	77760	2.59887	48.28293	Larchant	751	0	6
11	77	1105	77245	77148	2.97558	48.45528	Laval-en-Brie	462	5	3
11	77	1108	77246	77171	3.38932	48.57202	Léchelle	563	2	5
11	77	1103	77247	77320	3.35045	48.76087	Lescherolles	482	3	1
11	77	56	77248	77450	2.79281	48.91526	Lesches	701	3	4
11	77	1117	77249	77150	2.61584	48.74972	Lésigny	7429	68	41
11	77	1103	77250	77320	3.26809	48.73042	Leudon-en-Brie	164	3	0
11	77	1105	77251	77127	2.54995	48.62599	Lieusaint	10441	203	32
11	77	1117	77252	77550	2.66952	48.62659	Limoges-Fourches	469	4	2
11	77	1105	77253	77550	2.70151	48.61811	Lissy	196	1	1
11	77	1117	77254	77220	2.78032	48.69569	Liverdy-en-Brie	1298	14	7
11	77	1105	77255	77000	2.68648	48.5051	Livry-sur-Seine	1927	11	18
11	77	1105	77256	77650	3.16533	48.52807	Lizines	174	1	1
